id,name,address,rating,rating_text,reviews_count,reviews_text,working_status,latitude,longitude,coordinates,url,categories
1357355635,Банк Зенит,"Головинское ш., 5, корп. 1, Москва, подъезд 1",4.7,"4,7",462,462 оценки,Открыто до 18:00,55.840245,37.492024,"37.492024,55.840245",https://yandex.ru/maps/org/bank_zenit/1357355635/,"Банк, обмен валюты"
196157854505,Первый инвестиционный банк,"ул. Вавилова, 3, Москва, этаж 1",2.1,"2,1",50,50 оценок,Открыто до 22:00,55.706803,37.590894,"37.590894,55.706803",https://yandex.ru/maps/org/pervy_investitsionny_bank/196157854505/,"Банк, обмен валюты"
7986449671,Камкомбанк,"Ленинский просп., 87, Москва",4.9,"4,9",63,63 оценки,Открыто до 22:00,55.679649,37.534192,"37.534192,55.679649",https://yandex.ru/maps/org/kamkombank/7986449671/,"Банк, обмен валюты"
12864284255,Камкомбанк,"ул. Маршала Бирюзова, 8, корп. 1, Москва",4.9,"4,9",52,52 оценки,Открыто до 22:00,55.7921,37.496661,"37.496661,55.792100",https://yandex.ru/maps/org/kamkombank/12864284255/,"Банк, обмен валюты"
139785341885,Обмен Валюты,,4.9,"4,9",44,44 оценки,Круглосуточно,55.6819,37.516461,"37.516461,55.681900",https://yandex.ru/maps/org/obmen_valyuty/139785341885/,Обмен валюты
1235806841,Норвик банк,"Новинский бул., 20А, стр. 8, Москва",,,,,Организация переехала,55.755353,37.585808,"37.585808,55.755353",https://yandex.ru/maps/org/norvik_bank/1235806841/,"Банк, обмен валюты"
110868104710,Камкомбанк,"Восточная ул., 13, Москва",4.9,"4,9",68,68 оценок,Открыто до 22:00,55.712183,37.659021,"37.659021,55.712183",https://yandex.ru/maps/org/kamkombank/110868104710/,"Банк, обмен валюты"
185272234100,Камкомбанк,"просп. Мира, 102, корп. 2, Москва",4.9,"4,9",71,71 оценка,Открыто до 22:00,55.801566,37.636671,"37.636671,55.801566",https://yandex.ru/maps/org/kamkombank/185272234100/,"Банк, обмен валюты"
153405561946,ExCash,"Кутузовский просп., 30, Москва",4.8,"4,8",42,42 оценки,Открыто до 23:00,55.741601,37.537907,"37.537907,55.741601",https://yandex.ru/maps/org/excash/153405561946/,Обмен валюты
226925547914,Крипто обменник,"Пресненская наб., 12, Москва",5.0,"5,0",98,98 оценок,Открыто до 20:00,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/kripto_obmennik/226925547914/,"Обмен валюты, криптомат"
157397423227,Банк Казани,"Мичуринский просп., 34, Москва",4.7,"4,7",65,65 оценок,Открыто до 20:00,55.698419,37.498507,"37.498507,55.698419",https://yandex.ru/maps/org/bank_kazani/157397423227/,"Банк, обмен валюты"
1902843945,Крокус-Банк,"Международная ул., 6, Красногорск, floor 1",3.9,"3,9",151,151 оценка,Перерыв до 15:00,55.817633,37.388553,"37.388553,55.817633",https://yandex.ru/maps/org/krokus_bank/1902843945/,"Банк, обмен валюты"
95243972175,Банк Авангард,"Багратионовский пр., 5, Москва, этаж 1",2.8,"2,8",66,66 оценок,Открыто до 21:15,55.743733,37.507951,"37.507951,55.743733",https://yandex.ru/maps/org/bank_avangard/95243972175/,"Банк, обмен валюты"
1100133127,Нс банк,"Подмосковный бул., 1, Красногорск, Пом",4.4,"4,4",569,569 оценок,Перерыв до 15:00,55.819856,37.364832,"37.364832,55.819856",https://yandex.ru/maps/org/ns_bank/1100133127/,"Банк, обмен валюты"
22868336220,Банк ДОМ.РФ,"Пресненская наб., 10, стр. 2, Москва, этаж 1",4.1,"4,1",367,367 оценок,Открыто до 19:00,55.747289,37.534981,"37.534981,55.747289",https://yandex.ru/maps/org/bank_dom_rf/22868336220/,"Банк, обмен валюты"
1058774657,Банк Авангард,"Дмитровское ш., 11, Москва, этаж 1",4.4,"4,4",287,287 оценок,Открыто до 20:00,55.816093,37.574629,"37.574629,55.816093",https://yandex.ru/maps/org/bank_avangard/1058774657/,"Банк, обмен валюты"
154771560253,Банк Казани,"ул. Куусинена, 4А, корп. 1, Москва",4.3,"4,3",355,355 оценок,Открыто до 20:00,55.780332,37.516442,"37.516442,55.780332",https://yandex.ru/maps/org/bank_kazani/154771560253/,"Банк, обмен валюты"
53439082382,Генбанк,"Малая Андроньевская ул., 20/8с1-1А, Москва",4.4,"4,4",464,464 оценки,Открыто до 17:30,55.742343,37.673378,"37.673378,55.742343",https://yandex.ru/maps/org/genbank/53439082382/,"Банк, обмен валюты"
1186173855,СберБанк,"ул. Объединения, 7/27, Балашиха",4.8,"4,8",3623,3623 оценки,Открыто до 19:30,55.826481,37.970081,"37.970081,55.826481",https://yandex.ru/maps/org/sberbank/1186173855/,"Банк, обмен валюты"
127906030399,Московский кредитный банк,"1-й Красногвардейский пр., 22, стр. 1, Москва, этаж 1",4.3,"4,3",135,135 оценок,Открыто до 19:00,55.75134,37.534695,"37.534695,55.751340",https://yandex.ru/maps/org/moskovskiy_kreditny_bank/127906030399/,"Банк, обмен валюты"
50571793336,Банк Казани,"ул. Академика Королёва, 3, Москва",4.3,"4,3",428,428 оценок,Открыто до 20:00,55.821018,37.631408,"37.631408,55.821018",https://yandex.ru/maps/org/bank_kazani/50571793336/,"Банк, обмен валюты"
213733011593,Обмен Валюты,"Ломоносовский просп., 18, Москва",4.7,"4,7",24,24 оценки,Открыто до 00:00,55.69176,37.539742,"37.539742,55.691760",https://yandex.ru/maps/org/obmen_valyuty/213733011593/,Обмен валюты
119181625808,Первый инвестиционный банк,"ул. Вавилова, 3, Москва, этаж 1",4.2,"4,2",41,41 оценка,Открыто до 22:00,55.706712,37.590916,"37.590916,55.706712",https://yandex.ru/maps/org/pervy_investitsionny_bank/119181625808/,"Банк, обмен валюты"
109304998893,Внешфинбанк,"Рязанский просп., 77, Москва, этаж цокольный",3.9,"3,9",299,299 оценок,До открытия 1 мин,55.717224,37.795285,"37.795285,55.717224",https://yandex.ru/maps/org/vneshfinbank/109304998893/,"Обмен валюты, банк"
45262829698,Камкомбанк,"Ореховый бул., 13, Москва",5.0,"5,0",129,129 оценок,Открыто до 22:00,55.611511,37.719621,"37.719621,55.611511",https://yandex.ru/maps/org/kamkombank/45262829698/,"Банк, обмен валюты"
195386595927,Камкомбанк,"ул. Менжинского, 21, Москва",4.8,"4,8",180,180 оценок,Открыто до 22:00,55.869179,37.665919,"37.665919,55.869179",https://yandex.ru/maps/org/kamkombank/195386595927/,"Банк, обмен валюты"
208927838621,Операционная касса,"Ленинградский просп., 33А, Москва, этаж 1",4.1,"4,1",77,77 оценок,Открыто до 21:00,55.788139,37.55831,"37.558310,55.788139",https://yandex.ru/maps/org/operatsionnaya_kassa/208927838621/,Обмен валюты
68857357246,Ветхие доллары,"ул. Барклая, 6, Москва",5.0,"5,0",70,70 оценок,Открыто до 19:00,55.740674,37.503935,"37.503935,55.740674",https://yandex.ru/maps/org/vetkhiye_dollary/68857357246/,"Обмен валюты, нумизматика и бонистика"
69141910929,Операционная касса,"Дмитровское ш., 98С, Москва, этаж 2",4.4,"4,4",204,204 оценки,Открыто до 00:00,55.879258,37.546854,"37.546854,55.879258",https://yandex.ru/maps/org/operatsionnaya_kassa/69141910929/,Обмен валюты
71714925487,Космос,"Большая Дорогомиловская ул., 5, Москва, этаж цокольный",4.4,"4,4",21,21 оценка,Открыто до 21:30,55.746021,37.558527,"37.558527,55.746021",https://yandex.ru/maps/org/kosmos/71714925487/,"Банк, обмен валюты"
1058962366,Локо-Банк,"Ярцевская ул., 22, стр. 1, Москва",4.1,"4,1",231,231 оценка,Открыто до 19:00,55.738488,37.413303,"37.413303,55.738488",https://yandex.ru/maps/org/loko_bank/1058962366/,"Банк, обмен валюты"
177516068519,Внешфинбанк,"Митинская ул., 25, Москва",4.7,"4,7",411,411 оценок,До открытия 1 мин,55.844581,37.362981,"37.362981,55.844581",https://yandex.ru/maps/org/vneshfinbank/177516068519/,"Обмен валюты, банк"
1028112951,Банк Финам,"Кутузовский просп., 35, Москва",4.0,"4,0",72,72 оценки,Открыто до 21:00,55.739464,37.537323,"37.537323,55.739464",https://yandex.ru/maps/org/bank_finam/1028112951/,"Банк, обмен валюты"
205216686505,Банк Авангард,"ул. Удальцова, 42, Москва, этаж 1",4.1,"4,1",92,92 оценки,Открыто до 21:15,55.683459,37.49126,"37.491260,55.683459",https://yandex.ru/maps/org/bank_avangard/205216686505/,"Банк, обмен валюты"
216109030617,Банк Казани,"ул. Стромынка, 5, Москва",4.9,"4,9",94,94 оценки,Открыто до 20:00,55.791063,37.684462,"37.684462,55.791063",https://yandex.ru/maps/org/bank_kazani/216109030617/,"Банк, обмен валюты"
1071533837,Нс банк,"Варшавское ш., 152, корп. 11, Москва",4.3,"4,3",496,496 оценок,Перерыв до 15:00,55.589944,37.597256,"37.597256,55.589944",https://yandex.ru/maps/org/ns_bank/1071533837/,"Банк, обмен валюты"
229629929676,Операционная касса,"Киевская ул., 2, Москва",4.2,"4,2",54,54 оценки,Открыто до 00:30,55.74332,37.562694,"37.562694,55.743320",https://yandex.ru/maps/org/operatsionnaya_kassa/229629929676/,"Обмен валюты, небанковская кредитная организация"
219997032792,Банк Уралсиб,"Марксистская ул., 1, корп. 1, Москва, этаж 1",3.9,"3,9",377,377 оценок,Открыто до 19:00,55.740495,37.658037,"37.658037,55.740495",https://yandex.ru/maps/org/bank_uralsib/219997032792/,"Банк, обмен валюты"
1002718509,Нс банк,"Новочерёмушкинская ул., 50, Москва",4.2,"4,2",405,405 оценок,Перерыв до 15:00,55.669997,37.565733,"37.565733,55.669997",https://yandex.ru/maps/org/ns_bank/1002718509/,"Банк, обмен валюты"
140760261276,Операционная касса,"Бутырская ул., 9, корп. 2, Москва",5.0,"5,0",107,107 оценок,Круглосуточно,55.794665,37.583781,"37.583781,55.794665",https://yandex.ru/maps/org/operatsionnaya_kassa/140760261276/,Обмен валюты
205835450204,Живаго банк,"Пресненская наб., 12, Москва, этаж -1",4.3,"4,3",33,33 оценки,Открыто до 19:00,55.749323,37.537041,"37.537041,55.749323",https://yandex.ru/maps/org/zhivago_bank/205835450204/,"Банк, обмен валюты"
77106760795,24bitbank,"Пресненская наб., 12, Москва",4.7,"4,7",21,21 оценка,Открыто до 21:00,55.749476,37.537344,"37.537344,55.749476",https://yandex.ru/maps/org/24bitbank/77106760795/,"Обмен валюты, денежные переводы"
37859538310,Cripthub,"Пресненская наб., 12, Москва",5.0,"5,0",57,57 оценок,Открыто до 22:00,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/cripthub/37859538310/,"Обмен валюты, электронная коммерция"
96314950812,Атлантекс,"Пресненская наб., 12, Москва, этаж 33",5.0,"5,0",66,66 оценок,Открыто до 22:00,55.749618,37.537371,"37.537371,55.749618",https://yandex.ru/maps/org/atlanteks/96314950812/,"Обмен валюты, электронная платёжная система"
1344691949,Пункт обмена валют,"Автозаводская ул., 7, Москва, банк Русский стандарт",4.2,"4,2",62,62 оценки,Открыто до 21:00,55.708036,37.660525,"37.660525,55.708036",https://yandex.ru/maps/org/punkt_obmena_valyut/1344691949/,Обмен валюты
1333657688,Абсолют Банк,"Валовая ул., 2-4/44с1, Москва",4.1,"4,1",158,158 оценок,Открыто до 20:00,55.731087,37.634495,"37.634495,55.731087",https://yandex.ru/maps/org/absolyut_bank/1333657688/,"Банк, обмен валюты"
1113345897,Нс банк,"ул. Островитянова, 7, Москва",4.2,"4,2",197,197 оценок,Перерыв до 15:00,55.64421,37.49474,"37.494740,55.644210",https://yandex.ru/maps/org/ns_bank/1113345897/,"Банк, обмен валюты"
237918480769,Банк Казани,"Новослободская ул., 50/1с2, Москва",4.9,"4,9",64,64 оценки,Открыто до 20:00,55.787345,37.593904,"37.593904,55.787345",https://yandex.ru/maps/org/bank_kazani/237918480769/,"Банк, обмен валюты"
116744808389,Локо-Банк,"ул. Викторенко, 5, стр. 1, Москва",4.1,"4,1",294,294 оценки,До открытия 1 мин,55.799225,37.529656,"37.529656,55.799225",https://yandex.ru/maps/org/loko_bank/116744808389/,"Банк, обмен валюты"
1034289588,Мир Привилегий,"Поварская ул., 23, стр. 4, Москва",4.0,"4,0",257,257 оценок,Открыто до 17:00,55.755572,37.589386,"37.589386,55.755572",https://yandex.ru/maps/org/mir_privilegiy/1034289588/,"Банк, обмен валюты"
1085514151,Банк Авангард,"ул. Большая Якиманка, 52, Москва",4.3,"4,3",312,312 оценок,Открыто до 20:00,55.731915,37.611708,"37.611708,55.731915",https://yandex.ru/maps/org/bank_avangard/1085514151/,"Банк, обмен валюты"
41635926785,SatoshiEx,"Ленинградский просп., 36, стр. 37, Москва, подъезд 1",5.0,"5,0",274,274 оценки,Открыто до 19:00,55.789026,37.567887,"37.567887,55.789026",https://yandex.ru/maps/org/satoshiex/41635926785/,"Обмен валюты, криптомат"
1104826896,Абсолют Банк,"Кутузовский просп., 24, Москва, этаж 1",4.1,"4,1",252,252 оценки,Открыто до 20:00,55.744599,37.545695,"37.545695,55.744599",https://yandex.ru/maps/org/absolyut_bank/1104826896/,"Банк, обмен валюты"
1060439578,Далена банк,"Енисейская ул., 1, стр. 1, Москва, этаж 1",4.3,"4,3",132,132 оценки,Открыто до 18:00,55.849541,37.670078,"37.670078,55.849541",https://yandex.ru/maps/org/dalena_bank/1060439578/,"Банк, обмен валюты"
1089659007,Первый инвестиционный банк,"Бескудниковский бул., 36, Москва",4.0,"4,0",220,220 оценок,Открыто до 20:00,55.873741,37.552446,"37.552446,55.873741",https://yandex.ru/maps/org/pervy_investitsionny_bank/1089659007/,"Банк, обмен валюты"
87918851510,СберБанк,"Просторная ул., 8, Москва",4.7,"4,7",1124,1124 оценки,Открыто до 19:00,55.805034,37.717523,"37.717523,55.805034",https://yandex.ru/maps/org/sberbank/87918851510/,"Банк, обмен валюты"
1077381103,Банк Авангард,"Варшавское ш., 26, стр. 10, Москва",4.0,"4,0",150,150 оценок,Открыто до 20:00,55.685412,37.621954,"37.621954,55.685412",https://yandex.ru/maps/org/bank_avangard/1077381103/,"Банк, обмен валюты"
236157991673,Банк УРАЛСИБ,"Профсоюзная ул., 43, корп. 1, Москва",3.5,"3,5",453,453 оценки,Открыто до 20:00,55.668085,37.553425,"37.553425,55.668085",https://yandex.ru/maps/org/bank_uralsib/236157991673/,"Банк, обмен валюты"
1403043066,Национальный стандарт,"ул. Большая Ордынка, 52, Москва",4.6,"4,6",20,20 оценок,До открытия 16 мин,55.734467,37.624148,"37.624148,55.734467",https://yandex.ru/maps/org/natsionalny_standart/1403043066/,"Банк, обмен валюты"
